5.0081,-11.673,6.2469,0.68895,-0.46076,-0.66678,1.6398,-1.0035,3.1525,-1.8363,0.74828,-0.20312,2.4931,-1.1909,-1.3259,1.8608,0.44723,-1.1404,0.144,0.3082
5.4065,-0.577,3.9914,0.84743,2.4699,-0.36089,1.0747,-0.30431,-0.37886,-0.96689,0.29209,-1.1872,-0.04786,-0.62921,-0.32311,-0.73388,0.090461,0.048735,-0.15416,0.033719
3.3968,-0.758,2.2708,1.0541,2.3889,-1.0995,2.4141,-0.29592,-0.063362,-0.74253,1.3018,-1.3266,-0.72978,-0.018761,-0.11413,-1.1302,0.067577,0.12969,-0.21187,-0.0095905
7.7593,-1.3417,3.1632,2.6396,1.6693,1.6553,1.8805,-0.50288,1.094,0.6176,0.22009,-0.38418,-0.82277,-0.65734,0.86052,-2.302,0.41502,0.039174,-0.53179,0.12342
8.4192,-3.811,4.435,2.8169,1.6449,1.3515,1.3889,-1.5605,0.65579,1.7962,0.20808,-3.1546,-3.046,-0.0060981,1.5512,-3.2971,1.0301,0.19196,-0.50231,0.088651
8.3239,-20.909,11.85,-2.6785,-0.68111,1.9518,-0.93729,-0.69693,0.96079,-1.5109,1.8933,-0.62331,0.2736,-0.6498,-0.65949,1.6834,-0.47929,-0.38354,0.11774,0.099903
-11.908,-0.63441,0.76649,-0.78273,0.69069,-0.52627,0.33794,-0.16811,0.039976,0.045247,-0.10098,0.143,-0.17903,0.20551,-0.21223,0.19128,-0.14466,0.085773,-0.033864,0.0045283
6.0103,-12.525,6.7749,0.13247,-0.63087,-1.7286,-0.5049,0.30135,1.7912,-1.4474,-0.47978,1.0985,0.65071,-1.822,-0.46901,1.824,0.07542,-0.38015,0.42358,0.13495
5.2792,-0.8696,3.248,0.0054005,1.2121,-0.59098,-0.11523,-1.1695,0.45762,-0.85116,0.4645,-2.0354,0.091121,-0.74226,-0.24074,-0.67529,-0.31318,-0.020072,-0.16924,0.009687
4.0613,-1.4478,3.3206,1.2568,0.41886,-0.081652,0.91925,-0.94143,1.3216,-1.176,0.60506,-1.2608,-0.70818,-0.4069,-0.062724,-0.6531,-0.15879,0.1499,-0.25369,0.019227
3.1866,0.028518,2.4202,2.1463,1.734,-0.28278,2.1385,-0.34383,1.0296,0.10902,0.5303,-1.018,-0.29063,-0.35821,-0.53584,-1.0479,-0.12913,-0.033466,-0.22697,0.014977
8.5773,0.27183,4.1334,1.6562,2.7607,-0.31734,1.3394,-0.42674,1.3779,-0.71242,0.48875,-1.7572,-0.71942,-1.1896,-0.99673,-1.092,-0.7119,-0.23996,-0.19051,-0.0314
8.9001,-20.131,4.8399,7.948,-2.6683,-2.9235,2.4087,-0.27705,3.5337,-2.056,-0.029636,0.026172,2.6325,-0.86508,-0.90744,-0.074906,0.95191,-0.045637,-0.68224,0.16001
2.9818,0.13346,2.5123,1.5564,1.8491,0.38225,0.62253,-0.17073,0.08501,-0.90139,0.94093,-1.2425,-0.25304,-0.15064,-0.051828,-0.80127,-0.055205,-0.10443,-0.14187,-0.014951
4.6742,-0.73867,2.9914,0.90911,1.418,-0.2342,0.50216,0.47606,-0.44224,-0.70106,1.2219,-1.4385,-0.64944,0.40184,-0.43481,-0.54083,-0.027204,-0.060778,-0.1758,-0.054646
5.8424,-0.27733,3.5843,1.1962,0.82217,-0.030068,-0.16117,-0.50145,0.012062,-0.2606,1.1408,-1.3459,0.28268,-0.19712,-0.62326,-0.22817,-0.1508,0.083923,-0.078782,-0.014496
1.407,-0.34384,1.4612,0.82605,1.0483,0.5895,0.93653,0.2445,0.40226,0.0082333,0.24867,-0.40597,0.13157,-0.1691,-0.03367,-0.21592,-0.015394,-0.026847,-0.11853,0.0016608
0.9893,0.14183,1.7021,1.0218,1.2981,0.94024,0.96664,0.067531,0.71547,-0.28858,-0.026154,-0.29153,-0.31759,-0.27319,-0.10406,-0.5324,-0.072167,-0.054166,-0.13845,-0.02285
3.888,-0.65664,2.5725,0.83763,0.029885,-0.40127,0.37256,-1.2095,0.29136,-0.62295,1.0851,-1.2105,-0.73221,-0.39294,-0.62994,-0.33319,-0.31543,0.083291,-0.18036,-0.0088564
5.6755,-8.7013,6.5009,-1.8538,-0.46562,0.89852,-0.018317,0.56637,-0.65643,0.88819,0.52027,-1.4411,1.9488,-0.40807,-0.8984,1.3312,-0.33181,-0.20383,0.13534,0.079181
6.6966,-15.734,10.968,-3.0046,-1.3156,1.6094,-0.5728,-0.088412,0.70135,-1.3266,1.5452,-1.049,0.25664,0.23223,-0.72094,0.91987,-0.52716,-0.11149,0.13161,0.031537
3.4519,-3.7874,3.4252,1.3559,-0.29915,0.60439,0.21438,1.5749,0.43218,2.4558,1.5038,0.49711,1.5523,0.25474,-0.5412,-0.031568,0.64593,-0.47056,0.090205,0.16681
6.9117,-0.41928,2.5052,1.4575,3.0947,0.64014,1.4262,-0.10019,0.21091,0.93807,0.54319,-1.1162,-0.97649,0.63587,0.23073,-0.56052,-0.42496,-0.10208,-0.08574,0.0095408
4.8863,0.26676,2.0764,0.73984,1.9525,0.69101,0.1174,-1.8598,0.11011,-0.58361,-0.27998,-1.399,-0.71765,-0.060761,-0.70847,-0.73326,-0.41902,0.14084,-0.14955,0.018891
8.5123,-21.46,10.055,1.3973,-1.893,-0.64772,-0.93758,2.2891,-0.37982,-2.4886,1.8199,-0.66695,0.0091259,-0.42739,-0.24918,0.93223,-0.46567,0.0060602,-0.047817,0.17613
-8.3124,-2.2771,2.2849,-1.5655,0.45848,0.55671,-1.1098,1.0684,-0.54354,-0.17291,0.72659,-0.86895,0.59553,-0.13497,-0.22708,0.346,-0.2709,0.13758,-0.039967,-0.00066303
2.9391,-4.7714,3.3514,0.40055,0.5274,0.93661,-0.65267,1.6286,0.64804,-0.58441,0.077208,0.47262,0.58211,-0.43734,-0.48087,1.0134,0.017459,-0.30168,0.14586,0.10429
-9.3652,-2.4248,2.5922,-2.0433,0.99376,0.13908,-0.94265,1.1971,-0.94975,0.44998,0.0056834,-0.22365,0.18204,0.0032875,-0.17635,0.23599,-0.17648,0.064422,0.019084,-0.029397
4.097,-12.729,9.4564,-3.5936,-0.029975,0.93357,-1.0408,0.93624,-0.19936,-0.53845,0.47177,-0.11662,0.095141,-0.038602,-0.20499,0.24272,-0.032888,-0.088485,0.0052546,0.053954
10.54,-23.456,8.2132,4.5057,-1.9669,1.4708,-0.1704,3.8028,-0.048821,-2.1609,2.4677,-1.3181,1.7721,-1.1269,-0.13761,1.948,-0.73509,-0.3487,0.29456,0.15499
8.6615,-8.9449,8.662,-2.7276,1.4579,2.0898,0.27479,2.2137,0.52515,1.306,1.4355,0.49448,1.1181,0.51613,0.52633,0.59581,0.025657,0.31952,0.066307,0.030824
9.549,-22.219,15.621,-2.106,-1.4222,3.3792,-0.90512,3.407,0.80118,-1.3753,3.963,-0.59682,0.73638,1.1648,-0.40041,1.1728,-0.091688,0.12585,0.033747,0.096086
-9.4075,-2.1003,2.4387,-2.3078,1.7812,-1.063,0.39831,0.025713,-0.14707,0.034898,0.16203,-0.2953,0.28485,-0.14429,-0.04352,0.18215,-0.21607,0.15542,-0.060965,0.0016479
-8.985,-1.0996,0.7238,0.16253,-1.0044,1.2386,-0.72411,-0.15496,0.79076,-0.80469,0.29304,0.30522,-0.57638,0.42327,-0.067612,-0.18878,0.21038,-0.08303,-0.024635,0.030516
-11.297,-0.2834,0.33813,-0.33602,0.28031,-0.18883,0.087074,0.00077215,-0.05929,0.085089,-0.085215,0.072053,-0.057363,0.047995,-0.044736,0.044061,-0.041375,0.033887,-0.021868,0.0080686
10.05,-24.168,6.3663,1.7038,1.7715,-2.4504,-0.070962,1.1809,0.97375,-1.43,0.8189,-0.37012,0.29764,-0.76369,0.53999,0.61877,-0.45793,0.032635,0.12466,-0.052702
-9.7292,-3.5518,3.9326,-3.3723,2.1105,-0.64669,-0.49911,1.0145,-0.89782,0.40079,0.13758,-0.46409,0.50319,-0.33853,0.12058,0.031717,-0.080556,0.057695,-0.018229,-0.0012105
10.235,-25.022,12.609,0.38635,-3.8433,2.3264,-1.1343,0.70611,-0.52925,-1.0555,2.7295,-1.6525,-0.18317,0.80735,-0.4725,0.38865,-0.29491,-0.1426,-0.076157,0.18601
-9.4026,-3.0201,3.381,-2.973,1.98,-0.7953,-0.16811,0.65781,-0.66406,0.37504,-0.046524,-0.13362,0.11614,0.02645,-0.17513,0.2431,-0.21399,0.12936,-0.047239,0.004455
10.142,-25.654,12.78,1.2595,-4.3999,1.6258,-1.4779,3.0793,-0.96689,-2.8431,3.2944,-1.2926,-0.48935,1.3404,-1.1079,0.31721,0.15832,-0.13169,-0.050385,0.07785
-9.9688,-0.74171,0.79889,-0.63259,0.29305,0.10217,-0.41847,0.56012,-0.50634,0.31251,-0.078456,-0.099297,0.16773,-0.13239,0.0432,0.038511,-0.072805,0.057265,-0.020154,-0.0027084
-5.7341,-1.3151,1.6568,-1.8284,1.8315,-1.7048,1.5041,-1.2809,1.066,-0.86789,0.68149,-0.50196,0.33474,-0.19585,0.10293,-0.062936,0.064425,-0.079988,0.078513,-0.041269
9.4628,-0.9168,4.349,2.5166,1.9369,-0.34587,2.0554,-0.72255,0.088558,0.040801,-0.31939,-2.6964,-2.0328,-1.6358,-1.4618,-1.1801,-0.2965,0.1527,-0.3317,0.017831
10.635,-15.147,10.65,2.5703,-2.0184,1.1548,0.31523,-2.6629,2.4915,-4.4927,1.6694,-1.6301,1.6078,-0.94412,-0.0054704,-0.05067,0.62689,-0.51523,-0.024662,0.085046
11.942,-5.6837,7.607,7.4105,-3.1469,2.1278,2.3918,-1.4306,0.21645,-1.4284,1.5771,-3.6776,-1.384,0.10345,-0.26849,-3.4689,0.7552,0.24516,-0.62663,0.056249
11.095,-24.16,14.885,-3.923,1.1749,1.4497,-0.5527,-0.55497,2.4808,-0.64663,2.1087,-1.4746,0.94151,1.3703,-1.0219,0.99504,-0.082412,0.15315,0.085601,-0.018225
-9.5456,-0.31162,0.27348,-0.099369,-0.14353,0.34865,-0.42733,0.35451,-0.17749,-0.01485,0.14154,-0.16822,0.11482,-0.033035,-0.02845,0.048526,-0.036049,0.014066,-0.0004393,-0.0015659
9.7694,-10.252,6.3651,-0.35456,3.5741,0.96107,2.5079,2.6119,1.3655,1.3501,3.2208,1.5553,1.4695,1.1106,1.0038,1.6424,-0.017044,0.39234,0.35707,0.090597
10.354,-25,6.5242,0.067317,3.2214,-0.538,-2.5451,0.83912,1.2521,-0.64617,0.3092,-0.28071,0.17041,-1.3242,0.93565,0.89913,-0.72229,0.092544,-0.022892,-0.025806
11.299,-4.5443,6.4477,6.791,-1.155,0.30102,4.333,0.28246,-0.24737,-2.3432,2.9304,-4.3872,-1.5712,0.98888,-0.69593,-2.3517,0.40925,0.040074,-0.72308,0.076883
10.131,-25.203,13.515,-1.1007,-1.549,1.0747,-2.2957,1.1885,2.1309,-2.4003,-0.18761,0.89229,0.70064,-0.90048,-0.9661,1.7784,-0.47936,-0.52399,0.10784,0.20903
10.698,-25.472,4.5013,1.8194,4.2871,-1.6304,-3.8617,0.85483,3.1554,-1.116,1.3073,-1.558,0.36475,-0.77811,0.31466,0.89829,-0.83725,0.1222,0.25273,0.039857
6.5273,-1.083,3.104,2.5939,1.0516,-0.84832,0.56597,-0.74153,0.60304,-1.7194,1.9648,-2.2991,-0.81926,-0.24905,-0.99612,-1.1738,-0.059662,0.054428,-0.24955,-0.028984
11.734,-20.864,11.004,2.6498,-0.12841,-0.7485,-1.7992,0.83034,1.4295,-4.1978,1.4226,0.44738,2.4444,-0.27532,0.35091,2.272,0.77283,-0.76772,0.1418,0.27764
7.5468,-4.0492,4.1987,3.7596,0.12363,0.94446,0.41096,-0.039075,1.4125,0.34575,0.56496,-1.5367,-1.042,1.084,-0.34008,-3.1373,1.4439,0.022926,-0.64359,0.036418
6.2685,-10.605,3.6207,3.9596,-2.3955,1.0143,-3.1842,3.0396,1.5026,-2.3996,0.17772,1.3481,2.1444,-2.3607,0.016121,1.8383,0.45805,-1.1393,0.53999,0.19587
10.413,-6.3045,6.8937,5.4846,-0.95993,-0.80992,1.5794,-1.7165,-0.23651,-1.975,2.6635,-5.1615,-1.2873,-0.39937,-1.1931,-1.9527,0.65238,-0.22369,-0.68246,0.059736
10.486,-23.645,13.332,1.4106,-3.3785,-0.60876,4.9578,-2.8845,2.3388,-1.7236,2.1525,-0.92466,0.73573,-0.14345,-0.78659,1.1274,-0.17008,-0.42547,0.036473,0.16627
8.453,-1.0721,4.1073,3.9265,0.36297,-0.13942,1.5226,-1.6493,0.20064,-0.17659,0.78586,0.28594,-1.61,-0.26085,0.79283,-1.9469,-0.010778,0.44782,-0.38244,0.045445
9.614,-7.8225,4.6473,6.5763,-0.51529,-1.5052,2.7597,-2.0509,0.069719,-0.86709,1.5525,-1.7089,-2.3488,0.31579,-0.12824,-2.769,1.4259,-0.25007,-0.2885,0.052936
4.6656,-8.9249,2.4893,2.2438,-0.7623,-3.0963,0.68319,0.90166,1.2065,-0.70696,0.028381,0.77805,-0.030401,-1.1961,-0.30558,-0.46571,1.5955,-0.75846,-0.035268,0.27653
8.6368,-19.194,12.153,-0.24789,-5.93,5.9083,-2.692,-0.36099,2.6422,-2.7107,1.4619,-0.28457,0.52911,-0.67973,0.59501,-0.36347,0.38178,-0.10821,-0.13595,0.088923
9.6264,-3.7555,3.838,6.824,0.33205,-2.1359,2.4247,-1.5102,0.66535,-2.3434,2.4711,-3.8369,-1.0756,-0.26902,0.1224,-2.7303,0.42378,0.39129,-0.60239,0.050389
8.2375,-1.1086,4.0842,4.1521,0.039188,1.4963,2.4929,-1.1931,1.1645,-0.038766,0.14148,-1.1383,0.064831,-0.50967,0.043663,-0.63334,-0.2558,0.28443,-0.39748,0.0059075
12.069,-6.2201,5.8431,8.477,0.097647,-0.18893,1.9861,-1.021,-0.16516,-1.8494,2.4505,-2.4125,-0.78203,0.035594,-0.38498,-2.3154,0.54037,-0.28801,-0.42211,0.030375
-10.238,-1.5149,1.5982,-1.2441,0.64091,-0.097194,-0.12691,-0.045119,0.47924,-0.92033,1.1382,-1.0424,0.70667,-0.30127,-0.01231,0.15908,-0.16233,0.098639,-0.03753,0.0069242
10.248,-23.612,14.688,-1.7822,-2.8681,3.193,-1.6366,0.39831,2.2948,-2.573,1.7258,-0.55634,0.82305,-0.51538,-0.83583,1.8472,-0.95142,-0.23026,0.1672,0.12578
12.918,-5.9492,5.2779,10.547,1.8643,-0.15205,3.2443,0.97142,0.67361,-3.6673,1.92,-1.3762,-3.0806,-0.93198,0.050419,-2.821,-0.54141,0.5995,-0.51627,-0.0034418
5.2193,-15.819,11.018,-2.6137,-2.0569,2.572,-1.5556,0.85515,0.085903,-0.89347,1.3311,-1.5673,1.3121,-0.52563,-0.51358,0.56922,-0.12091,-0.21894,-0.010973,0.095899
8.9827,-16.852,8.5351,0.064613,-6.732,-2.9605,-0.46827,-2.3873,0.68573,-1.3653,3.672,1.1529,1.7756,1.5086,0.9807,-0.6211,-0.55433,-0.57739,-0.53178,0.022493
11.921,-18.695,9.7053,4.9228,0.57571,0.84039,5.292,-0.53634,4.6034,-1.6905,3.3108,-1.0735,1.8256,1.503,-0.57767,-0.22943,1.0398,-0.056384,-0.42616,0.13405
3.3593,-13.801,10.544,-3.5754,-1.2805,1.7961,-0.45352,0.069798,-0.51749,0.17218,1.1672,-2.078,1.5744,-0.25356,-0.6284,0.57006,-0.086973,-0.13313,0.011827,0.062604
9.8876,-15.298,5.8095,-0.43357,-8.6812,-3.6255,-0.57975,-1.4201,1.9895,-1.8272,2.8462,-0.25385,2.6722,1.029,2.1062,1.0017,-0.15992,-0.65071,-0.85245,-0.081753
8.8868,-19.46,12.94,-3.1176,-0.77636,1.7831,-1.3088,0.33492,2.8227,-3.659,3.1018,-1.5663,1.1582,0.20095,-0.96862,0.75865,0.40352,-0.37619,-0.12301,0.17378
-7.7288,-2.8504,3.0513,-2.4265,1.2494,-0.027835,-0.74998,0.84318,-0.34439,-0.40663,1.0175,-1.2331,1.0261,-0.562,0.079532,0.23657,-0.3259,0.24573,-0.10978,0.01656
9.1826,-16.733,8.561,0.58565,-9.1611,-1.439,-0.57714,-2.1296,1.2013,-1.6167,3.301,0.25374,1.7648,1.6565,1.5869,-0.65593,-0.05189,-0.22418,-0.64667,-0.021235
8.3603,-20.039,11.187,0.66449,-4.936,2.8995,-0.98622,0.62983,0.23987,-1.5884,1.8122,-1.1134,0.7276,-0.34339,-0.66276,1.1954,-0.43406,-0.36319,0.18658,0.11193
8.6692,-17.055,9.6579,0.85743,-7.9042,-1.5825,-0.52319,-2.4258,0.42467,-1.887,2.2106,0.06136,0.99821,1.8837,0.61664,0.15916,0.50558,0.13109,-0.78355,0.054014
7.9742,-16.74,8.5729,-0.047644,0.30051,-2.6204,1.1563,-1.0557,3.8381,-3.7508,2.0484,-0.0166,1.834,-1.4059,-0.75506,1.2568,0.7937,-0.59662,-0.49323,0.36923
5.0085,-11.671,6.2466,0.68776,-0.45946,-0.66795,1.6397,-1.0031,3.1527,-1.8368,0.75021,-0.2043,2.4934,-1.1906,-1.3267,1.861,0.44761,-1.1416,0.14512,0.30786
10.239,-16.54,8.7286,0.8073,-6.6261,-3.3602,-1.0715,-4.8501,-0.78942,-0.72372,2.7591,-0.32168,2.4587,1.7115,1.5516,1.2497,1.17,0.2245,-0.83038,-0.02772
8.3237,-20.909,11.85,-2.6782,-0.68207,1.9532,-0.93855,-0.69668,0.96088,-1.5104,1.8925,-0.62292,0.27315,-0.64961,-0.65942,1.6836,-0.47953,-0.38349,0.11774,0.099926
-11.909,-0.63439,0.76644,-0.78265,0.69056,-0.5261,0.33776,-0.16795,0.039861,0.045304,-0.10098,0.14296,-0.17898,0.20547,-0.2122,0.19126,-0.14465,0.085757,-0.033848,0.0045199
6.0104,-12.524,6.7733,0.1343,-0.63359,-1.7266,-0.50523,0.29997,1.7929,-1.4501,-0.47575,1.0953,0.65188,-1.8234,-0.46681,1.8223,0.076074,-0.38042,0.4241,0.1346
9.3423,-17.741,9.961,1.6004,-7.9498,0.34732,1.7364,-3.4151,0.75957,-1.1545,2.8437,1.0225,3.5822,1.5467,1.723,0.23545,-0.15622,0.086549,-0.75768,-0.071036
9.7592,-14.051,6.7794,2.0784,-4.1609,-4.8946,-0.71417,-4.0789,-0.44103,-2.2561,1.7854,0.38525,3.2696,1.922,2.3652,0.089527,0.67124,0.37284,-0.62748,-0.076527
9.469,-15.409,6.869,1.1769,-6.2058,-5.0231,-0.5347,-4.0851,1.2131,-2.0329,1.0314,-1,2.919,-0.5866,1.4938,0.73024,0.56725,0.67024,-0.45106,-0.14052
8.9018,-20.133,4.8398,7.9498,-2.6676,-2.9236,2.4078,-0.2755,3.5339,-2.0546,-0.030427,0.026147,2.6337,-0.86447,-0.90835,-0.075001,0.9522,-0.045597,-0.68231,0.15995
6.9281,-15.149,8.6229,1.0392,-4.3606,-2.9835,2.2692,-4.0064,0.91041,-1.8349,2.0536,-1.5198,2.42,-0.16783,0.4972,0.79615,-0.093515,0.28876,-0.22246,-0.053411
5.6754,-8.7006,6.5009,-1.8546,-0.46496,0.89908,-0.019482,0.56643,-0.65507,0.88689,0.52058,-1.4411,1.9491,-0.40806,-0.89907,1.3318,-0.33175,-0.20411,0.13545,0.079146
6.6957,-15.734,10.968,-3.0055,-1.3155,1.6099,-0.57307,-0.088421,0.70098,-1.326,1.5449,-1.0488,0.25631,0.23253,-0.72077,0.91948,-0.52709,-0.11132,0.13158,0.031485
3.451,-3.787,3.4239,1.3576,-0.29965,0.60321,0.21466,1.5758,0.43168,2.4544,1.5062,0.49638,1.5522,0.25474,-0.54054,-0.032696,0.64695,-0.47133,0.090516,0.16674
9.8451,-20.955,14.348,-0.85974,-7.7142,3.2395,-4.6571,-1.4757,0.99269,-3.6567,4.8555,-1.112,0.98795,1.7284,1.1692,0.12506,0.54679,-0.014961,-0.44928,0.012398
8.5123,-21.46,10.054,1.3975,-1.8929,-0.6479,-0.93736,2.2885,-0.37927,-2.4883,1.819,-0.66666,0.0092473,-0.42741,-0.24928,0.93245,-0.46595,0.0061289,-0.047716,0.17609
-8.3149,-2.2755,2.2832,-1.564,0.45765,0.55679,-1.1093,1.0677,-0.543,-0.17309,0.7264,-0.8685,0.59496,-0.13447,-0.22737,0.34604,-0.27078,0.13745,-0.039911,-0.00065891
2.939,-4.7716,3.3508,0.40135,0.52646,0.93774,-0.65366,1.6292,0.64701,-0.58312,0.076271,0.47335,0.58104,-0.43609,-0.48203,1.0141,0.0173,-0.30176,0.1458,0.10435
11.43,-23.681,12.625,1.4832,-8.0478,-1.0124,-1.2846,-0.864,0.11032,-1.5493,2.9895,1.0775,-0.015313,0.12927,0.51505,0.16213,-0.18963,0.03392,-0.22952,0.053116
-9.3652,-2.4249,2.5923,-2.0435,0.99405,0.13875,-0.94238,1.1969,-0.94978,0.45014,0.005491,-0.22351,0.18199,0.0032325,-0.17624,0.23587,-0.17638,0.064365,0.019108,-0.029403
4.0979,-12.73,9.4566,-3.5933,-0.029555,0.93306,-1.0411,0.93686,-0.19921,-0.53862,0.47201,-0.11655,0.094505,-0.037762,-0.20542,0.24287,-0.032583,-0.088744,0.0052165,0.053951
10.539,-23.455,8.2143,4.5053,-1.9681,1.4696,-0.17047,3.803,-0.04965,-2.1614,2.4686,-1.3179,1.7716,-1.1274,-0.13749,1.9481,-0.73511,-0.34859,0.2944,0.15496
8.6616,-8.9451,8.6616,-2.727,1.4576,2.0897,0.27541,2.2121,0.52707,1.3053,1.4341,0.49618,1.1178,0.51529,0.52686,0.59587,0.025595,0.31941,0.066275,0.030925
9.5485,-22.218,15.621,-2.1065,-1.4224,3.3791,-0.90492,3.4067,0.80056,-1.3751,3.9634,-0.59737,0.73606,1.1655,-0.40059,1.1725,-0.091527,0.12589,0.033744,0.096084
-9.4078,-2.1004,2.4389,-2.3079,1.7814,-1.0632,0.39849,0.025585,-0.14701,0.034914,0.16196,-0.2952,0.28474,-0.14421,-0.043567,0.18216,-0.21606,0.15541,-0.060958,0.0016455
-8.9848,-1.0996,0.7238,0.16258,-1.0045,1.2386,-0.72405,-0.15512,0.791,-0.80495,0.29326,0.30506,-0.57629,0.42322,-0.067592,-0.18878,0.21036,-0.083006,-0.024656,0.030525
11.381,-21.101,11.423,-2.675,-5.743,-0.57135,-2.7445,-3.0934,-1.3342,-2.0081,4.016,1.27,2.0251,2.5042,1.1627,0.5438,-0.79397,-0.29145,-0.48194,-0.091239
-11.297,-0.28348,0.33821,-0.33607,0.2803,-0.18875,0.086955,0.0009023,-0.059393,0.08514,-0.085206,0.072,-0.057294,0.047943,-0.044723,0.044095,-0.041443,0.033965,-0.02193,0.0080955
10.05,-24.168,6.3657,1.7033,1.7716,-2.4494,-0.071668,1.1804,0.97345,-1.4294,0.81986,-0.36956,0.29714,-0.76546,0.53996,0.61956,-0.45738,0.032556,0.12438,-0.052737
-9.7291,-3.5519,3.9326,-3.3723,2.1103,-0.64646,-0.49935,1.0147,-0.8979,0.40076,0.13771,-0.46427,0.50335,-0.33864,0.12063,0.031724,-0.080592,0.057737,-0.018259,-0.001199
10.235,-25.022,12.609,0.38618,-3.8431,2.3269,-1.1346,0.70532,-0.52914,-1.0549,2.7302,-1.653,-0.18376,0.80742,-0.47216,0.38878,-0.29484,-0.14283,-0.076269,0.18608
-9.402,-3.0202,3.3811,-2.9732,1.9803,-0.79567,-0.16776,0.65757,-0.66399,0.37516,-0.046816,-0.13323,0.11576,0.02676,-0.17533,0.24318,-0.21399,0.12931,-0.0472,0.0044383
10.142,-25.654,12.78,1.2594,-4.3996,1.6259,-1.4783,3.0794,-0.96703,-2.8429,3.2946,-1.2926,-0.48963,1.3404,-1.1077,0.3174,0.15799,-0.13175,-0.050214,0.077849
-9.9695,-0.74157,0.79873,-0.63246,0.29297,0.10219,-0.41846,0.56009,-0.50632,0.31251,-0.078454,-0.099319,0.16779,-0.13251,0.043351,0.038354,-0.072673,0.057179,-0.020115,-0.0027162
11.799,-24.46,12.653,2.4599,-5.6701,0.12748,-0.21555,-0.7684,0.88151,-0.52323,4.545,1.0031,1.7972,1.3036,0.90893,-0.23051,-0.081805,0.083677,-0.2392,0.036623
