15.638,14.46,12.475,8.2712,3.7952,0.374,-1.3958,-3.7172,-6.2063,-1.8375,1.2087,-0.59414,-3.4194,-4.3803,-3.3747,-3.147,-1.6456,0,12.447,12.36,7.0732,4.8296,3.7588,3.0591,3.7792,2.0266,0,5.8799,3.0793,0.24697,-4.0795,-6.1638,-4.8234,-4.0332,-2.1642,0,6.0789,6.5761,6.2341,6.9395,6.2861,4.9054,3.8673,2.0545,0,2.6065,2.3012,-0.11231,-2.4403,-2.1733,-2.2761,-3.2491,-1.7431,0,0.81916,1.1455,2.8476,2.2686,0.98756,1.6106,2.3529,1.3105,0,-0.70095,-0.5884,0.32634,-1.0975,-1.9849,-1.7812,-1.4226,-0.84873,0,-0.070905,0.057322,0.27232,0.61264,0.64001,0.41211,0.66336,0.4386,0,-0.40323,-0.3595,-0.08928,0.11871,0.24157,0.12298,-0.17966,-0.13236,0
13.872,13.347,9.9789,7.5827,4.3794,-1.0229,-2.113,-2.2904,-3.2517,-8.3617,-5.9908,-4.6937,-0.20467,-0.39486,0,0,-0.1773,-0.43167,11.526,10.366,5.5673,2.4907,0.5025,0,0,0.22563,0.54934,5.2759,5.6033,4.4894,0.58328,-0.56707,0,0,-0.25463,-0.61993,4.0176,4.2113,1.9138,2.0138,0.58223,0,0,0.26143,0.6365,-2.8544,0.40173,-0.27841,0.26827,-0.5475,0,0,-0.24584,-0.59853,-0.79995,1.2522,4.2325,1.9288,0.46825,0,0,0.21025,0.5119,-1.7433,-0.52593,-1.2284,-0.5157,-0.3549,0,0,-0.15936,-0.38798,-0.90873,0.009152,-0.20706,0.84933,0.22143,0,0,0.099425,0.24207,-0.40387,-0.39763,0.065855,-0.099789,-0.08353,0,0,-0.037507,-0.091317
12.363,11.198,9.9028,7.6789,4.6375,1.1256,-2.5891,-2.5377,-1.7816,-3.1853,-3.4021,-1.6365,0.052022,-0.57548,-0.076968,-0.1346,0,0,9.2915,8.3573,6.3293,2.5578,0.71533,0.097948,0.17129,0,0,3.4584,2.9212,0.71414,0.15397,-0.77705,-0.11054,-0.1933,0,0,2.6023,4.1062,3.872,2.6097,0.75822,0.11349,0.19847,0,0,0.11441,0.77661,1.8961,0.24022,-0.67096,-0.10672,-0.18663,0,0,1.7989,4.106,2.6982,1.7126,0.53702,0.091273,0.15961,0,0,-1.8539,-0.78224,0.14036,0.18061,-0.38107,-0.069178,-0.12098,0,0,0.41979,0.64823,1.4845,0.60932,0.2244,0.043161,0.075478,0,0,0.12812,-0.18474,-0.12926,0.037086,-0.081233,-0.016282,-0.028473,0,0
9.9361,11.45,11.739,11.06,9.3346,8.02,5.9374,4.1532,3.0477,-22.506,-25.389,-27.331,-25.396,-23.679,-20.751,-18.061,-10.178,-0.39509,14.028,13.261,13.947,12.511,12.687,11.145,7.9711,6.029,0.10487,-3.0271,-0.78119,1.2642,1.4058,0.72605,0.31381,3.7563,0.96916,0.38567,-0.95343,-2.2274,-5.1433,-3.9166,-4.66,-3.7208,-6.498,-5.1856,-0.72205,0.2302,0.9527,1.8376,0.97942,2.1358,2.1172,2.8698,4.741,0.66006,0.052118,-0.16674,0.22503,-0.53158,-0.49418,-1.1397,-0.055599,-2.1341,-0.27944,0.14133,0.0072141,0.11789,1.0021,0.37156,0.73841,-0.40772,0.26034,-0.10367,0.1785,-0.099676,-0.18952,-0.15507,0.037538,-0.0039436,0.25683,0.25243,0.22934,-0.20575,0.0078238,-0.12561,-0.247,-0.20921,-0.15866,-0.10714,-0.148,-0.10701
13.245,12.257,9.6947,7.8592,6.3321,3.9876,2.3514,-1.5286,-1.8203,-1.1513,-1.5286,-2.1862,-0.83445,-0.73056,-1.8209,-1.3324,-0.43352,-0.28548,8.5774,6.4338,6.1905,3.6483,1.4673,1.8095,0.84899,0.01032,-0.072386,0.64154,3.4612,0.033917,-0.26283,0.55292,-0.64871,0.080591,0.55217,0.52602,1.3889,2.9136,4.4159,2.8118,0.15388,0.12535,-0.74799,-0.72018,-0.63707,-3.8158,-0.43104,0.12749,-0.10437,1.1743,0.63696,0.7757,0.33058,0.27981,-3.0371,-0.23307,1.3496,1.9119,0.071753,-0.40205,-0.4162,0.22791,0.21223,-2.6489,-1.1703,0.52497,-0.42095,0.46753,0.57815,0.1574,-0.44865,-0.41,-0.24093,-0.023819,0.35683,0.74998,0.062876,-0.34477,-0.14995,0.25025,0.24228,-0.22851,-0.17149,0.014562,-0.070724,0.12739,0.24432,0.13293,-0.0062168,-0.021445
10.959,11.947,12.029,10.843,9.4068,7.8623,6.4993,1.372,0.30896,-21.795,-25.275,-27.446,-24.84,-19.445,-12.356,-7.5139,-4.1091,-2.3028,13.427,15.633,11.726,6.7905,6.385,4.9163,3.6372,4.8728,2.8597,-4.4916,-1.8233,2.3963,4.7537,4.6473,4.2341,-1.9526,-5.0087,-3.0975,2.0934,-1.1544,-2.8778,-3.002,-2.7249,-1.4557,3.5238,4.5938,3.0013,2.6312,1.3379,-0.9642,-2.5616,-4.0266,-2.2634,-2.7342,-3.7269,-2.6167,-1.4878,-0.11657,1.1667,1.5282,0.94024,-1.3201,-0.089692,2.635,2.0359,-0.55336,-0.20576,-0.3205,-0.24388,-0.83477,1.1696,0.41416,-1.6055,-1.374,1.8222,1.1877,0.71345,0.72797,0.041395,1.3347,0.70581,0.80223,0.74418,-0.51324,-0.52373,-0.49003,-0.50286,0.0022565,-0.14584,-0.41258,-0.24655,-0.23592
11.966,11.896,10.598,6.9448,3.2054,2.4398,1.6466,0.27963,-4.2426,-21.982,-25.098,-23.302,-15.882,-8.0589,-4.418,-2.2888,-0.14207,0,16.347,15.89,11.475,4.5677,2.2167,0.84994,0.1051,-0.25045,0,-2.0733,-0.65324,2.0698,4.7998,1.1141,-0.8736,0.3447,0.46031,0,0.55821,-2.1407,-4.2466,-4.3986,1.494,4.2594,1.5182,-0.12663,0,1.8909,1.4364,2.309,1.6705,-3.7436,-3.9168,-3.093,-0.35286,0,1.5219,2.1626,-0.12179,-0.78908,2.7008,0.4344,1.2243,0.38009,0,0.11045,-0.86424,-0.83036,-0.79299,-1.401,0.49104,-0.076456,-0.021008,0,1.1948,1.0874,1.6378,1.757,0.81016,0.42797,-0.096505,-0.17974,0,-0.16382,-0.10575,-0.47251,-0.51491,-0.15764,-0.2086,0.053021,0.067803,0
15.167,14.078,11.579,7.3296,3.9574,0.4397,-0.10687,-1.1972,-2.9526,0.53094,0.6943,-1.4047,-2.149,-1.5589,-0.74187,-0.37172,0,0,8.7094,10.035,7.2781,3.6616,1.782,0.84324,0.40463,0,0,3.8533,5.0224,2.3718,-1.9905,-1.7581,-0.78001,-0.33693,0,0,2.3694,3.9703,4.9001,2.9447,1.5576,0.59031,0.1923,0,0,-1.7213,1.3076,0.86897,-0.93779,-1.1986,-0.35267,-0.022541,0,0,0.073468,-0.45248,2.8745,1.6441,0.7496,0.14877,-0.11371,0,0,-0.54377,-0.49824,0.47457,-0.23308,-0.37233,-0.028056,0.17452,0,0,-0.73665,-0.68721,0.13018,0.49034,0.16484,-0.009033,-0.1503,0,0,-0.16571,-0.55002,-0.11943,0.037651,-0.061353,0.0023858,0.065382,0,0
13.663,11.565,8.6735,5.1217,0.22816,0.13051,-0.76631,-2.7312,-5.5433,-2.9673,-1.0828,-0.54665,-0.22932,-0.21341,-0.62089,-0.74825,-0.16112,0,8.737,6.8147,3.743,0.29183,-0.073249,0.029974,-0.4221,-0.50933,0,6.0744,1.9546,-0.46075,-0.32933,-0.54716,0.095471,0.54207,0.60895,0,3.3914,6.2345,3.5252,0.33813,0.65432,0.61522,1.0264,0.19761,0,-0.94708,-1.2677,0.0043768,-0.31796,0.067947,-1.0602,-2.0136,-0.73081,0,2.4819,4.4977,1.9972,0.27194,0.055517,0.51843,0.9924,0.24568,0,-1.4337,-0.058382,0.21508,-0.20611,-0.39931,0.17638,0.33106,0.37685,0,-0.48793,0.36305,0.57559,0.12859,0.047828,-0.18629,-0.29381,-0.28048,0,-0.41734,-0.042739,0.051399,-0.048511,0.052922,-0.037948,-0.14048,-0.024826,0
14.256,13.788,12.276,8.8828,6.5191,4.3406,3.9525,2.8894,2.4049,-2.3444,-2.7746,-2.1497,0.36065,-1.699,-1.3322,-1.0993,-0.23579,-0.3549,7.2641,10.232,5.5025,2.5965,-0.11203,0.4466,0.2617,-0.17502,-0.089987,3.308,6.008,3.446,2.7458,1.5899,0.92295,0.74315,0.46145,0.65392,5.4205,5.6245,3.0895,1.9147,-1.182,-1.6396,-0.99401,-0.27333,-0.79197,-0.71355,1.9112,3.5146,1.9316,0.75522,1.2191,0.54667,-0.080558,0.34785,-0.37658,3.8003,2.0688,1.9897,1.0407,-0.26966,-0.082485,0.18147,0.26383,-1.8505,-0.2372,1.62,0.5882,-0.91436,-0.26808,-0.041123,-0.083386,-0.50969,0.43045,0.29376,0.31508,0.64725,0.18053,0.14816,-0.038132,0.02566,0.30119,0.042496,-0.060993,0.24515,0.038754,0.13081,0.072022,0.076294,-0.012565,-0.026659
14.291,13.415,12.564,11.354,9.3269,7.1444,3.5511,2.859,0.69784,-3.5658,-5.4798,-4.5432,-4.0209,-4.3457,-3.2399,-3.3814,-2.8431,-1.6108,8.0811,8.7951,9.5724,5.658,2.0327,1.3077,0.15747,-0.2342,0.97944,3.5636,2.9604,3.965,3.1912,2.915,0.80657,1.2705,2.6315,-0.08962,1.5752,4.6134,4.4158,3.604,1.8525,-1.8586,-1.2146,-1.6662,-0.31596,-4.0397,0.33419,2.6752,4.3912,2.6183,1.9467,-0.31309,-0.2516,0.33973,-1.6311,0.3985,1.7115,1.7273,2.9134,1.157,0.4085,0.075232,-0.39647,-1.5241,-0.45395,-2.9463,-1.1081,-0.7045,-0.94273,0.7811,1.1744,0.46079,0.65835,1.0536,0.093373,0.48371,0.48176,0.91377,-0.84066,-1.1298,-0.33304,0.34274,0.097673,0.018434,0.23853,0.18431,-0.055221,0.30085,0.23117,0.11116
11.893,12.164,11.694,10.767,9.8732,8.5621,6.7339,4.0539,-1.3884,-24.382,-26.526,-26.141,-25.356,-24.425,-21.863,-19.374,-12.739,-0.41631,16.771,13.231,11.543,9.7811,9.9224,10.486,13.091,11.772,0.52411,-5.2583,-3.3002,-1.9889,-0.57647,1.1514,0.89561,-3.0126,-7.5019,-0.58089,0.90116,0.15947,-0.72491,-1.0682,-1.8831,-3.2354,-2.3239,3.0364,0.58147,0.073131,1.5402,2.1862,2.4629,1.6897,1.902,2.1435,-0.34649,-0.52914,-0.065999,0.019053,0.012666,-1.182,-1.2282,-1.0009,-0.63458,-0.6491,0.43464,0.46853,-1.3956,-1.1357,-0.23174,-0.36771,-0.12533,-0.022714,0.77359,-0.31395,0.42391,0.43396,-0.098156,0.37971,0.39064,0.5843,0.21312,-0.48935,0.18519,-0.29885,-0.16455,0.0035199,-0.35857,-0.13413,-0.13403,-0.18342,0.099357,-0.065516
-4.2699,-6.2076,-9.6592,-12.113,-12.829,-13.94,-16.167,-16.659,-14.522,-3.6793,-1.8193,0,0,0,0,0,0,0,4.2602,2.0221,0,0,0,0,0,0,0,-4.0891,-1.8057,0,0,0,0,0,0,0,3.311,1.3101,0,0,0,0,0,0,0,-2.2405,-0.75829,0,0,0,0,0,0,0,1.2153,0.33304,0,0,0,0,0,0,0,-0.4673,-0.099717,0,0,0,0,0,0,0,0.069451,0.014735,0,0,0,0,0,0,0,0.034875,0.0021451,0,0,0,0,0,0,0
11.994,11.756,10.89,9.3671,7.354,4.659,2.7783,-0.74143,-4.371,-22.332,-25.308,-24.14,-18.297,-10.142,-4.7128,-2.653,-0.74667,-0.2265,17.028,14.692,12.796,5.8197,1.4399,0.15169,2.3745,0.93828,0.28824,-6.2887,-4.8265,2.6221,7.0207,4.8535,1.2352,-2.2567,-1.0367,-0.32528,2.8448,2.6653,-2.9444,-3.8967,-5.3674,-1.1768,2.2873,1.033,0.33397,-0.44148,-0.89229,-0.59829,-1.4802,-0.21334,-3.2676,-1.7084,-0.9344,-0.31405,0.48028,-1.6798,-0.55104,-1.0923,-1.9871,0.42132,1.0652,0.76158,0.26859,0.43297,1.0758,-0.39015,0.50543,1.1007,0.04032,-1.0003,-0.54475,-0.20357,0.17987,0.48054,-0.62226,-0.014444,0.87747,1.6273,0.79911,0.31747,0.12701,-0.067977,-0.2798,-0.31335,-0.2586,0.099679,-0.011227,-0.19437,-0.11064,-0.047914
13.2,11.214,9.1263,6.7756,5.3241,1.7173,-0.20533,0.09348,-0.089683,-2.8101,-2.8073,-1.783,-0.13653,0,0,0,0,0,11.48,7.6951,5.3399,2.1055,0,0,0,0,0,-1.4836,1.3352,-0.76596,0.95499,0,0,0,0,0,-0.77699,3.7181,3.9202,1.2486,0,0,0,0,0,-3.4582,-0.93731,0.1943,0.83367,0,0,0,0,0,-3.119,0.013361,1.2798,1.2979,0,0,0,0,0,-3.4666,0.12619,-0.36179,-0.24246,0,0,0,0,0,-0.24941,0.12005,0.36817,0.72491,0,0,0,0,0,-0.30393,-0.065818,-0.23943,-0.087227,0,0,0,0,0
12.58,11.461,9.4165,8.1095,4.9826,0.70905,-2.9338,-4.5111,-3.5362,-3.9522,-4.7017,-3.2445,-0.44186,-0.20845,0,0,0,0,8.2607,8.7998,6.9977,2.8791,0.27861,0,0,0,0,3.5962,2.1795,2.8057,0.75193,0.13191,0,0,0,0,-0.37009,-0.35263,1.5621,1.8951,0.06792,0,0,0,0,-2.3589,-0.072753,1.246,0.69812,0.022281,0,0,0,0,-0.15554,0.47279,1.7999,1.7061,0.38848,0,0,0,0,-1.6223,-0.10564,-0.92305,-0.26626,-0.25804,0,0,0,0,0.45704,0.81697,0.53619,0.72392,0.2491,0,0,0,0,-0.34845,-0.29194,-0.27169,-0.023959,-0.026152,0,0,0,0
14.497,13.46,11.381,7.375,2.7465,-3.9006,-5.6672,-6.5074,-4.9195,-0.93973,0.49049,0.64935,0.072301,-0.025233,0,0,0,0,6.3019,6.9555,4.9588,1.5878,0.032112,0,0,0,0,8.0723,6.3781,1.7013,0.048872,-0.036238,0,0,0,0,1.4341,3.171,5.2325,1.7262,0.037207,0,0,0,0,-2.4808,0.093166,0.86668,-0.055329,-0.034988,0,0,0,0,1.527,3.8804,3.1179,1.2431,0.029924,0,0,0,0,-1.8858,-0.24918,1.1278,-0.12984,-0.02268,0,0,0,0,0.19652,0.82269,0.6365,0.49831,0.01415,0,0,0,0,-0.042749,0.073869,0.12106,-0.05765,-0.005338,0,0,0,0
13.411,12.277,11.05,9.7852,8.3961,7.902,6.8142,4.6902,2.2899,-1.4942,-0.50509,-0.34373,1.1612,1.0694,1.3804,1.0052,0.082735,0,11.118,7.0419,5.8099,4.0471,2.8078,1.7118,1.2421,0.099821,0,0.014427,2.5983,3.2076,1.6748,1.6944,1.8485,1.3326,0.10248,0,1.1795,3.8247,3.5415,3.8755,2.9075,1.7803,1.2705,0.09086,0,-4.54,-2.5019,0.45839,1.0459,1.0464,1.5351,1.0794,0.068477,0,-3.5245,1.0163,2.4986,2.2755,1.8517,1.1718,0.80611,0.041347,0,-2.3805,-0.65093,-0.51485,0.27518,0.53932,0.7662,0.50979,0.016457,0,0.50239,0.4269,0.11013,0.67198,0.54817,0.39391,0.24826,-8.83e-18,0,-0.48501,-0.11161,-0.037297,-0.10937,-0.015033,0.11436,0.065244,-0.004178,0
11.225,11.428,10.955,9.8478,9.1515,8.2206,6.2267,5.8798,6.5652,-25.26,-24.957,-25.094,-22.962,-18.094,-17.433,-15.829,-13.623,-11.227,5.6995,5.8053,3.9159,4.4953,7.5468,3.9416,3.2021,2.6498,2.4118,6.5554,8.2512,8.1859,8.2777,6.2432,7.6406,5.6564,4.2813,4.7652,-1.3511,0.36253,-1.285,-3.7119,-2.4936,-2.3305,-2.4199,-1.5169,-3.1062,-3.3331,-3.1172,-3.6228,-2.64,1.4172,-1.7953,-2.3791,-1.0666,-0.12207,1.2642,1.1175,0.42725,1.9388,2.2908,2.4589,2.1133,0.16211,-0.73672,-0.46654,0.91327,0.40988,-0.41598,-1.0476,0.28734,-0.76475,-0.12989,0.27978,1.0328,1.2135,0.94683,0.51314,1.7366,0.53816,0.43227,0.61288,0.41558,-0.2772,-0.34296,-0.31972,-0.18667,-0.1195,-0.14096,-0.08525,-0.11571,-0.094254
14.433,12.958,10.092,4.145,-0.69476,-2.8874,-3.4707,-5.942,-1.9978,0.28398,0.66588,1.0298,-0.26288,-0.22977,-0.33028,0,0,0,10.999,7.5557,2.4273,0.042393,-0.55857,0.12462,0,0,0,5.4446,4.4491,1.3167,-0.03387,0.67104,-0.12649,0,0,0,4.3495,4.3228,2.5661,0.37128,0.2912,0.47047,0,0,0,-0.28748,3.6601,0.96852,-0.572,-0.92302,-0.66798,0,0,0,-1.0523,1.0701,1.7486,0.33408,0.33754,0.41428,0,0,0,-1.6566,0.41941,0.35034,-0.022938,0.4149,-0.080928,0,0,0,-0.54338,0.37519,0.63262,-0.0042369,-0.31289,0.031718,0,0,0,-0.26493,-0.3196,0.0024716,-0.051824,-0.037578,-0.066037,0,0,0
13.698,11.509,8.8255,5.4105,2.2114,1.3083,0.52183,-0.32354,-1.4083,-3.3278,-2.3032,-0.34394,-0.22007,-0.19079,0,-0.016334,0,0,11.234,9.157,3.5832,0.28006,0.2428,0,0.020786,0,0,3.2476,3.0817,1.1307,-0.31605,-0.274,0,-0.023457,0,0,2.2101,3.835,2.8119,0.32449,0.28132,0,0.024084,0,0,-2.1175,0.86767,0.50762,-0.30514,-0.26454,0,-0.022647,0,0,-0.17446,0.40661,1.562,0.26097,0.22625,0,0.019369,0,0,0.27115,1.3712,0.34723,-0.1978,-0.17148,0,-0.014681,0,0,-0.95113,-0.66917,0.44944,0.12341,0.10699,0,0.0091594,0,0,-0.14504,-0.1818,-0.15639,-0.046554,-0.04036,0,-0.0034552,0,0
12.934,11.076,9.5825,8.3217,6.3849,4.4208,3.2979,-0.23721,-3.5934,-2.8773,-2.3119,0.48084,1.837,0.18017,0.28751,0,0,0,12.732,8.7387,5.1642,2.1482,0.22914,0.36588,0,0,0,3.1168,0.60394,2.5235,2.0933,0.25832,0.4129,0,0,0,-0.41189,1.0842,2.4146,1.725,0.26485,0.42394,0,0,0,-2.4594,-1.3064,1.7625,1.1847,0.24861,0.39865,0,0,0,-1.5734,-1.0124,0.65168,0.64257,0.21217,0.34095,0,0,0,-2.1388,-0.44519,0.23972,0.2341,0.16042,0.25841,0,0,0,-0.57514,-0.0496,0.37086,0.018236,0.099823,0.16123,0,0,0,-0.038555,0.096738,-0.34268,-0.027094,0.037548,0.060821,0,0,0
11.814,9.3717,6.3929,1.9109,-1.3386,-2.1008,-2.9083,-7.1253,-3.4489,-4.1274,0.81402,0.3333,0,0,0,0,0,0,7.8921,3.6621,0.42238,0,0,0,0,0,0,4.4066,1.3411,0.47337,0,0,0,0,0,0,3.1646,3.3679,0.48137,0,0,0,0,0,0,1.508,1.404,0.44717,0,0,0,0,0,0,2.031,1.8831,0.37687,0,0,0,0,0,0,-0.21346,0.75729,0.28082,0,0,0,0,0,0,0.092199,0.58304,0.17188,0,0,0,0,0,0,-0.12559,0.068838,0.063488,0,0,0,0,0,0
