1.1116,1.0856,1.136,1.2031,1.2459,0.95795,-0.079591,2.7039,1.9777,0.21778,0.24402,0.11074,0.034802,0.05268,0.0077603,-0,-0,-0,1.1457,0.77087,0.72806,0.43666,0.15069,0.015572,0,0,0,-1.9266,-6.8694,-3.961,-3.2728,2.094,0.54291,0,0,0,-3.1233,-3.3989,-16.375,-21.914,-4.5173,-0.18322,-0,-0,-0,0.27459,-0.12695,-4.3863,9.5932,-2.3406,-0.32904,0,0,0,1.516,-13.304,17.272,1.6914,2.0003,0.2166,0,0,0,1.6234,1.2247,0.10365,-6.7867,3.6639,0.41101,-0,-0,-0,-26.571,9.3934,13.165,3.1883,1.7019,0.2263,0,0,0,-0.67927,-1.221,1.6898,0.99071,1.7879,0.27739,-0,-0,-0,0.37327,-0.010104,0.63213,1.0594,0.46218,0.11317,0,0,0,10.897,4.1859,4.568,5.476,2.2773,0.34767,-0,-0,-0,-0.60619,-0.33817,-0.57488,0.5257,0.49737,0.34764,0,0,0,-1.6686,-0.97861,-1.3675,-2.1998,-1.2975,-0.27176,0,0,0,34.472,-6.3577,-10.498,-5.6458,-0.17689,0.4671,0,0,0,-6.0085,-6.1159,-1.4725,-2.7184,-2.7735,-0.93986,-0,-0,-0,0.50289,4.1478,16.114,-12.994,-0.90058,0.29332,0,0,0,-0.30685,3.9044,1.1101,48.577,-2.4367,-0.28071,0,0,0,0.6799,1.6277,1.7912,2.7458,0.74276,-0.16487,-0,-0,-0,-5.289,1.0279,13.28,-7.2196,-1.0558,-0.17094,0,0,0
0.84828,1.0295,1.2611,1.4975,1.7785,2.4708,1.8811,5.5513,3.4091,2.2093,2.1682,2.1366,2.2716,2.3376,1.9809,0.57207,-0,-0,1.5958,1.5332,1.6048,1.8546,2.2802,2.5736,1.0772,0,0,2.0559,2.2046,3.2744,6.9157,10.06,35.957,-27.306,0,0,4.4474,5.344,11.103,42.837,11.744,0.48466,-3.0508,-0,-0,-1.2595,-2.6981,-16.117,13.92,7.6972,9.6539,-3.1676,0,0,1.9686,6.6,-14.195,-1.9161,-0.46695,-5.9383,0.48528,0,0,-0.74021,-0.15791,-4.2762,-1.8067,2.6436,-6.9189,-1.1429,-0,-0,-7.271,-18.67,10.635,-0.68781,-0.032804,-1.5867,-1.5757,0,0,0.6166,1.8401,5.1776,0.4682,-0.48928,1.0966,-0.78905,-0,-0,0.86761,0.80529,1.5071,0.76885,0.71325,2.0236,0.25486,0,0,3.1407,6.0786,0.27746,5.3159,7.1814,9.8482,2.0692,-0,-0,1.7578,1.6055,-0.67823,2.0174,5.7145,8.8036,5.9014,0,0,-1.3378,-0.10746,-1.3484,0.35569,-1.9926,-1.9575,-2.7042,0,0,16.517,-6.0513,1.8887,-8.1713,-7.9064,-6.9263,4.1551,0,0,3.8131,1.2453,-1.0746,2.8537,13.391,24.39,4.6519,-0,-0,0.82405,-0.44374,3.1391,11.224,-3.3541,-6.4533,-0.92836,0,0,2.2613,-0.43869,6.0874,134.31,-8.4387,3.7378,2.7387,0,0,-0.94609,0.6335,0.65847,-0.70567,-2.3789,2.1059,2.1111,-0,-0,-6.9669,-4.1926,-14.417,18.798,7.0853,3.3407,1.4454,0,0
0.81205,1.0409,1.3428,1.9061,2.8717,5.2127,16.086,-11.601,-5.1696,1.9903,2.1846,2.2396,2.0451,2.0183,2.1164,2.0627,1.9787,1.4975,1.4851,1.2291,1.0912,1.2817,1.7508,1.272,1.0861,1.6229,2.3194,3.6753,-0.42435,-4.8431,-29.086,-23.351,-43.102,41.626,25.002,20.712,-1.8158,0.93,8.5968,2.3834,-5.281,0.31819,-3.7334,-1.436,-0.63745,0.44965,1.1486,-7.8628,10.381,6.6159,0.83232,2.1852,1.1218,0.31102,0.55159,1.4533,-3.5316,10.277,11.68,20.935,15.839,12.456,6.4726,-0.98694,-1.8776,4.5441,0.086306,-4.8007,-6.269,5.6976,5.5404,6.2695,3.5918,-5.6296,26.914,20.011,13.149,8.0764,15.267,5.7006,3.4475,4.3697,3.4273,3.0803,2.5673,0.67343,-2.5217,1.3245,2.9992,3.3511,2.196,1.5032,1.2648,2.0141,2.7496,5.1128,3.0177,2.3751,0.43454,4.0859,4.7375,3.1706,-11.21,-5.7976,6.1381,3.8199,10.454,2.3734,1.0068,0.29142,-1.0291,3.5701,5.3352,17.407,13.978,-2.755,18.833,0.16537,1.7913,2.5991,0.25077,1.376,11.591,4.6025,1.7533,10.405,56.46,-15.757,-5.7931,-0.80814,0.82949,3.7651,-2.2695,-34.129,20.854,2.9853,2.2962,-0.44626,4.4447,2.4895,-2.7852,137.35,34.351,-6.3466,-0.28223,-4.6562,-8.2653,18.414,8.9857,12.99,1.7966,4.4368,13.872,1.7247,3.5046,10.049,21.096,2.5939,1.6221,1.8778,-2.8577,13.856,0.045814,0.86293,-0.67732,3.8163,5.8983,6.3858,8.0978,8.6589,8.4561,-6.7257,-8.0933,-11.336,13.419,9.2589,15.195,-1.2459,1.2964,-0.1003
1.2208,1.3014,1.2823,0.9658,0.063877,-1.4039,-7.1745,4.3227,1.5839,0.11952,0.033146,-0.02922,0.017465,0.022171,0.051903,0.018974,0.0026066,-0,0.82936,1.0148,0.57897,0.10481,0.040556,0.10122,0.041755,0.0059754,0,-3.1584,-3.6275,-3.1397,1.0544,0.88927,3.3608,-1.4001,-0.096173,0,-11.891,-8.5815,-15.684,-10.744,-1.3276,-1.0561,-0.24492,-0.026546,-0,0.76212,-1.2354,-5.3828,-1.5641,-1.0117,-1.7204,-0.5347,-0.055853,0,-1.9313,-12.599,13.802,1.9815,0.68858,0.99481,0.51019,0.062975,0,-0.068892,1.4626,-0.90797,1.9531,1.6246,1.5898,0.6154,0.068264,-0,-1.6906,-43.166,15.127,2.7821,0.7543,0.694,0.64483,0.084055,0,5.8636,2.0894,0.87891,0.82672,0.81865,0.61084,0.62256,0.084899,-0,-2.7898,0.97861,0.94274,0.7095,0.30793,0.14591,0.29924,0.040844,0,10.686,14.539,2.8421,1.6377,1.0822,0.11957,0.69634,0.07415,-0,-0.94206,0.14714,0.97816,1.2462,0.7205,-0.21483,1.3784,0.18166,0,-0.82754,-2.1941,-1.6958,-0.80373,-0.64174,0.42933,-0.62781,-0.093314,0,175.86,-14.585,-0.34272,3.2534,1.4704,-1.1796,1.3782,0.27055,0,1.5964,-2.2561,-2.2873,-1.4177,-1.4279,3.2313,5.8995,0.2104,-0,-0.58014,4.3876,10.803,3.761,1.0284,-1.262,0.54529,0.076471,0,-3.7079,0.45976,2.129,21.418,-1.3024,1.4328,-0.73762,-0.081461,0,1.3203,-0.011632,2.5343,-0.65859,-0.48728,0.961,-0.45477,-0.052432,-0,18.76,2.6638,5.5278,-2.4244,-0.58242,1.1051,-0.34344,-0.047164,0
1.1612,1.1675,1.1236,0.97896,0.75257,0.013739,-0.46735,0.39033,1.1815,0.25313,0.18198,0.086056,-0.027615,-0,0.0036538,-0,-0,-0,0.91196,0.66364,0.51327,0.13956,0,-0.0014608,0,0,0,-5.4883,-8.0701,-8.3896,-1.4359,-0,-0.32796,0,0,0,-4.0591,-4.4016,-12.265,-13.928,-0,0.13056,-0,-0,-0,1.0062,-1.4332,-4.4543,1.5531,0,0.10951,0,0,0,-4.0903,-18.643,15.359,2.4513,0,0.063929,0,0,0,1.0931,1.255,-2.2248,-1.1071,-0,0.30921,-0,-0,-0,-5.2793,-20.701,9.2065,3.2087,0,0.16125,0,0,0,-1.2203,0.45426,2.3512,-0.12827,-0,0.046376,-0,-0,-0,-0.90274,0.64034,1.7842,0.74142,0,-0.061877,0,0,0,6.4263,9.9146,5.0751,0.33418,-0,-0.3288,-0,-0,-0,-1.0635,-0.71908,-1.8413,1.1383,0,-0.24771,0,0,0,-2.7047,-0.95173,0.77415,-0.40048,0,-0.019208,0,0,0,142.74,-7.9358,-8.226,2.4809,0,0.43376,0,0,0,-3.1475,-2.1876,-6.0566,-1.033,0,-1.1823,-0,-0,-0,1.8833,6.4301,0.61417,2.2591,0,0.209,0,0,0,1.1558,0.31376,-1.3493,19.309,0,0.14537,0,0,0,0.57311,1.1609,2.7873,-0.29074,-0,0.28362,-0,-0,-0,13.088,3.0766,-1.5971,-2.483,0,0.33986,0,0,0
1.1501,1.1844,1.0124,0.12246,-0.13685,-0.5033,-0.10025,0.61946,0.60355,0.44186,0.29904,0.2276,-0,-0.0080092,-0.014935,-0.0019265,-0,-0,1.1715,0.76356,0.1582,0,-0.11651,-0.22345,-0.064685,0,0,-5.1481,-8.9034,-5.2233,-0,0.94418,3.0642,-0.43144,0,0,-4.4118,-2.9679,1.7912,-0,-3.4728,-2.3613,-0.37942,-0,-0,-0.34355,-2.3002,-0.79645,0,1.7178,2.9558,0.28118,0,0,1.9902,-11.539,6.7859,0,-1.5197,-2.2875,-0.79036,0,0,2.7721,0.57969,0.97084,-0,3.6267,4.816,0.47013,-0,-0,10.65,-7.9358,11.78,0,1.2628,1.7038,0.99893,0,0,0.86776,0.18291,3.9324,-0,-2.1581,-3.7906,-0.64441,-0,-0,-0.41645,-0.70966,2.5081,0,-0.32442,-0.45245,-0.46357,0,0,5.898,7.4392,6.2123,-0,3.1286,5.1101,0.94601,-0,-0,-0.3377,-0.63904,-0.2521,0,0.27927,0.072617,2.1353,0,0,-0.64075,-0.66024,1.647,0,1.9207,4.0092,1.109,0,0,131.26,-9.4085,-9.7167,0,0.40927,1.6723,-2.1351,0,0,-9.5473,-3.9023,-1.2057,0,-4.2226,-13.006,13.678,-0,-0,0.27824,0.3055,3.0275,0,-0.92446,-2.0858,0.84472,0,0,2.7316,-1.3325,-1.551,-0,3.6821,3.3793,2.3171,0,0,0.44822,2.1266,1.6685,-0,-0.69767,-1.6723,0.7045,-0,-0,-8.3425,-0.3275,10.146,0,-1.5773,-1.6287,-1.5673,0,0
0.93246,1.0709,1.2206,1.349,1.4488,1.0569,-7.1173,8.2299,4.2081,2.4061,2.1868,2.1517,2.067,1.816,0.82517,-0,-0,-0,1.8341,1.712,1.766,1.9254,2.3143,1.4112,0,0,0,2.6987,3.4573,8.8269,15.05,25.605,36.88,0,0,0,5.8325,6.3747,14.975,28.865,-9.8027,-7.8029,-0,-0,-0,-1.7472,-2.5646,-13.753,11.339,3.5818,-6.3061,0,0,0,1.147,1.1253,0.39761,0.32954,-4.5474,0.30563,0,0,0,0.3894,0.076547,2.0342,3.9952,-9.7813,-3.5189,-0,-0,-0,3.707,11.864,1.6286,-1.6632,-2.8191,-2.4088,0,0,0,1.0155,-0.22173,-0.031385,-1.9311,0.31891,-1.8296,-0,-0,-0,1.0066,1.1524,0.67368,0.83955,1.7801,0.063288,0,0,0,3.0781,9.9634,3.9224,13.224,10.49,2.5807,-0,-0,-0,0.76697,1.9214,0.98918,6.6253,6.6215,3.8815,0,0,0,0.45358,0.069623,1.3157,-2.4568,-2.8079,-2.7899,0,0,0,37.428,-7.224,-13.887,-8.4465,-1.5292,2.2717,0,0,0,1.2489,1.9048,4.5631,7.2045,4.3738,3.1668,-0,-0,-0,0.29539,-0.87841,-0.80995,-2.63,-1.5263,-3.4528,0,0,0,-0.94404,1.8164,10.617,80.798,0.28552,4.9149,0,0,0,0.65409,0.067476,-1.8449,-1.6608,1.4522,3.0375,-0,-0,-0,-9.1317,-6.5167,2.3458,10.491,4.8509,2.339,0,0,0
1.0168,1.185,1.3559,1.5783,1.8459,3.1883,9.1516,-6.431,-1.0496,2.4435,2.28,2.3122,2.3711,2.3544,2.3346,1.9467,1.4929,0.64885,1.4829,1.3565,1.5799,1.6489,2.2294,2.7957,2.9822,2.4445,1.3198,2.133,1.731,-0.0017705,2.3427,9.4215,24.466,-27.757,-20.535,-11.604,-2.1737,-0.04054,16.396,29.867,12.293,3.1299,-1.0027,-1.4907,-2.8817,0.83617,-0.49446,-9.6461,11.587,10.8,12.58,5.6332,1.334,-4.3596,2.4659,7.612,-2.1661,-5.1407,-3.5356,-2.552,2.2002,-1.8006,3.1177,-2.1084,-1.2949,-0.45006,-1.3734,3.3312,1.8269,-0.16407,0.86476,2.7016,10.859,-21.568,6.7478,10.802,5.6842,6.374,6.6444,5.4971,3.4884,6.826,4.0285,3.9016,7.4561,6.3794,5.3595,0.84932,8.8695,4.8577,2.5132,1.5747,2.2035,0.27145,1.35,1.6163,4.0608,4.7552,2.4474,3.5294,6.6242,5.5117,-2.5469,2.7404,-2.8489,4.524,7.1472,3.7757,0.83911,0.50641,1.0358,2.6494,1.5433,-2.2099,18.643,8.6556,6.3467,0.24473,0.29085,1.0683,-2.931,0.87129,3.5751,2.2644,1.5082,-2.0049,53.453,-9.0187,-11.315,-7.8423,-8.4024,1.1189,-1.7567,-19.606,0.24699,0.94378,1.64,2.5505,7.5159,3.3865,-6.3838,-67.816,-20.819,-2.5435,-1.8034,-2.8029,-6.3493,6.5622,7.5858,7.307,1.5873,-6.5722,-1.9861,2.5546,4.6067,5.7856,137.72,-11.798,-1.7862,2.5939,3.4301,1.7492,0.58947,0.68042,0.76613,0.41175,1.5095,3.5372,-0.61535,-0.62639,0.47631,-22.441,-14.95,-21.157,20.604,7.1732,11.089,5.4592,-2.7088,-0.6164
1.0305,1.0313,1.0916,1.0563,1.0929,1.6003,4.7033,-3.9523,-1.4194,0.16139,0.29399,-0.0068705,-0.033242,0.036809,0.022069,0.028284,0.0092949,0.0015922,0.80692,1.0499,0.466,0.27193,0.075778,0.056391,0.062243,0.021668,0.0037276,-1.1732,-2.2541,-2.588,-1.5692,1.4895,0.89595,-2.0871,0.028939,-0.041483,3.0152,-2.0279,-13.183,-24.127,-2.4517,-0.28483,-0.3651,-0.037177,-0.014284,1.75,-1.2567,-4.4225,1.2996,-1.7232,-0.31216,-0.79706,-0.037695,-0.032,2.2503,-6.668,12.449,3.3762,1.2478,0.13119,0.76052,0.31648,0.033273,4.3986,1.3368,-1.3638,-0.30055,2.8324,0.86349,0.91735,0.31254,0.0354,-0.28704,-22.466,8.8013,2.8506,1.333,0.35892,0.96122,0.54863,0.044554,4.2016,2.2324,-0.27289,0.3175,1.4676,1.2048,0.92803,0.21,0.054789,-1.1145,-0.86061,0.040456,0.19696,0.528,0.34871,0.44607,0.081562,0.02563,6.9054,6.325,1.3089,1.1791,1.9994,1.8368,1.038,-0.11344,0.041923,-2.6309,-1.9123,-0.84952,-0.5752,1.1949,1.0587,2.0547,0.25442,0.091258,-0.31114,-1.0688,-1.1568,-0.69328,-1.2221,-0.91965,-0.93585,-0.19842,-0.053555,7.1956,-7.1765,-7.2171,-3.6509,2.3558,0.61238,2.0545,1.9762,0.13217,2.313,0.40446,-3.5818,-1.2166,-2.7975,0.06344,8.7941,1.346,0.092718,0.80808,1.785,5.7507,-6.2086,1.5937,0.088808,0.81283,0.49913,0.046878,-0.94338,0.20776,10.65,16.391,-2.6155,0.48558,-1.0995,-0.00075282,-0.045103,-0.78017,-0.061082,0.71742,1.3319,-0.73315,-0.48119,-0.6779,0.11664,-0.027612,19.348,9.5793,16.899,-1.5525,-1.1931,-0.12836,-0.51194,0.24902,-0.034972
-0.15856,-0.19447,-0.30934,-0.62417,-1.5135,-3.7551,-14.517,15.235,7.7292,0.58093,0.66023,0.59305,0.36983,0.048598,-0,-0,-0,-0,0.72113,0.84369,0.68738,0.47782,0.048389,0,0,0,0,4.6043,9.1798,11.611,9.617,-0.13465,-0,0,0,0,-5.8846,-5.42,-1.8115,-9.1407,1.9337,-0,-0,-0,-0,1.0758,0.91738,-8.1666,2.6904,2.3735,0,0,0,0,-1.2162,2.3133,-13.072,-2.5203,-1.7627,0,0,0,0,-0.066802,-1.4317,-3.4838,-5.9364,-3.2966,-0,-0,-0,-0,-2.8968,15.403,-0.08078,-1.406,-0.67837,0,0,0,0,0.1325,-0.0085822,2.7896,0.7399,0.41639,-0,-0,-0,-0,0.3967,0.69273,2.1047,0.841,0.5499,0,0,0,0,1.8278,6.1816,7.5342,4.388,2.7604,-0,-0,-0,-0,1.1314,1.8724,2.9473,1.5536,1.8444,0,0,0,0,-1.0735,-1.5111,-1.7758,-0.63503,-1.1442,0,0,0,0,-14.98,1.7164,1.6519,-1.2495,0.61878,0,0,0,0,1.2596,1.9128,1.0497,2.094,1.6267,0,-0,-0,-0,1.5235,4.6781,4.5435,-5.9486,-2.4907,0,0,0,0,-2.9278,-4.604,-2.2959,-35.082,3.8924,0,0,0,0,0.96966,1.2803,0.068489,0.68012,1.2474,-0,-0,-0,-0,-7.3672,-3.3798,2.6582,0.82031,0.63816,0,0,0,0
